"SceneImage","consist_obj","Basic","Superordinate","InOut","group_labels","Inverted","Duration","Consistent","probe_cat","probe"
"corridor4.jpg","Exit Sign","Corridor","Public","Indoors","ig2","Yes","80","Inconsistent","Dining Room","Plate"
"forest1.jpg","Toadstool Mushroom","Forest","Natural","Outdoors","og2","Yes","100","Inconsistent","Urban Street","Crosswalk Signal"
"urbanstreet28.jpg","Crosswalk Signal","Urban Street","Human","Outdoors","og2","Yes","100","Inconsistent","Forest","Wild Berries"
"highway9.jpg","Road Work Sign","Highway","Human","Outdoors","og2","No","50","Inconsistent","Suburban","Bird Bath"
"tan_kitchen.png","Knife","Kitchen","Private","Indoors","ig2","Yes","100","Inconsistent","Conference Room","Briefcase"
"modern_livingroom.png","Floor Lamp","Living Room","Private","Indoors","ig2","No","80","Inconsistent","Kitchen","Baking Tray"
"citycenter26.jpg","Statue","City Center","Human","Outdoors","og1","No","100","Consistent","City Center","Statue"
"kitchen13.jpg","Stand Mixer","Kitchen","Private","Indoors","ig2","No","50","Inconsistent","Living Room","DVD Player"
"basketball_net.jpg","Bench","Playground","Human","Outdoors","og1","No","50","Consistent","Playground","Bench"
"Urban_Image_08.jpg","Traffic Light","Suburban","Human","Outdoors","og1","Yes","80","Consistent","Suburban","Traffic Light"
"kitchen10.jpg","Rolling Pin","Kitchen","Private","Indoors","ig1","No","80","Consistent","Kitchen","Rolling Pin"
"Nature40.jpg","Kayak","Forest","Natural","Outdoors","og2","No","100","Inconsistent","Suburban","Utility Pole"
"bathroom4.jpg","Razor","Bathroom","Private","Indoors","ig1","No","50","Consistent","Bathroom","Razor"
"Urban14.jpg","Parking Meter","Suburban","Human","Outdoors","og2","Yes","100","Inconsistent","Playground","Seesaw"
"opencountry3.jpg","Windmill","Open Country","Natural","Outdoors","og1","Yes","50","Consistent","Open Country","Windmill"
"bell.jpg","Coffee Maker","Living Room","Private","Indoors","ig2","No","50","Inconsistent","Corridor","Bathroom Sign"
"coast7.jpg","Beach Towel","Coast","Natural","Outdoors","og2","No","100","Inconsistent","Open Country","Fence"
"Urban10.jpg","Bicycle","Suburban","Human","Outdoors","og1","Yes","100","Consistent","Suburban","Bicycle"
"wood_kitchen.png","Broom","Kitchen","Private","Indoors","ig1","Yes","100","Consistent","Kitchen","Broom"
"urbanstreet12.jpg","Telephone Booth","Urban Street","Human","Outdoors","og1","Yes","100","Consistent","Urban Street","Telephone Booth"
"bedroom13.jpg","Laundry Hamper","Bedroom","Private","Indoors","ig1","No","80","Consistent","Bedroom","Laundry Hamper"
"bust.jpg","TV Remote","Living Room","Private","Indoors","ig2","No","80","Inconsistent","Kitchen","Apron"
"class8.jpg","Pencil Case","Classroom","Public","Indoors","ig1","No","100","Consistent","Classroom","Pencil Case"
"suburb3.jpg","Mailbox","Suburban","Human","Outdoors","og2","Yes","80","Inconsistent","Forest","Fishing Rod"
"bathroom6.jpg","Plunger","Bathroom","Private","Indoors","ig1","No","50","Consistent","Bathroom","Plunger"
"highway8.jpg","Yield Sign","Highway","Human","Outdoors","og1","No","80","Consistent","Highway","Yield Sign"
"suburb6.jpg","Utility Pole","Suburban","Human","Outdoors","og2","Yes","100","Inconsistent","Forest","Camping Tent"
"bathroom3.jpg","Toilet Paper","Bathroom","Private","Indoors","ig2","No","50","Inconsistent","Conference Room","Laptop"
"briefcase.jpg","Printer","Office","Public","Indoors","ig1","No","80","Consistent","Office","Printer"
"corridor3.jpg","Fire Extinguisher","Corridor","Public","Indoors","ig2","Yes","50","Inconsistent","Classroom","Notebook"
"coast3.jpg","Buoy","Coast","Natural","Outdoors","og1","Yes","50","Consistent","Coast","Buoy"
"conference3.jpg","Phone Set","Conference Room","Public","Indoors","ig1","Yes","50","Consistent","Conference Room","Phone Set"
"kitchen15.jpg","Apron","Kitchen","Private","Indoors","ig2","No","50","Inconsistent","Office","Tape Dispenser"
"conference8.jpg","Projector Screen","Conference Room","Public","Indoors","ig1","Yes","80","Consistent","Conference Room","Projector Screen"
"bin.jpg","Rocking Chair","Living Room","Private","Indoors","ig2","No","80","Inconsistent","Bathroom","Soap Bar"
"urbanstreet30.jpg","Bus Stop Shelter","Urban Street","Human","Outdoors","og1","Yes","100","Consistent","Urban Street","Bus Stop Shelter"
"brick_apartment.png","Bird Bath","Suburban","Human","Outdoors","og2","No","80","Inconsistent","Coast","Lighthouse"
"corridor1.jpg","Drinking Fountain","Corridor","Public","Indoors","ig1","Yes","80","Consistent","Corridor","Drinking Fountain"
"coast8.jpg","Lighthouse","Coast","Natural","Outdoors","og2","No","100","Inconsistent","Playground","Picnic Table"
"citycenter12.jpg","Historic Plaque","City Center","Human","Outdoors","og2","No","80","Inconsistent","Forest","Toadstool Mushroom"
"dining6.jpg","Tablecloth","Dining Room","Private","Indoors","ig1","Yes","80","Consistent","Dining Room","Tablecloth"
"Nature22.jpg","Wildflower","Forest","Natural","Outdoors","og2","No","100","Inconsistent","Suburban","Mailbox"
"office4.jpg","Tape Dispenser","Office","Public","Indoors","ig2","No","100","Inconsistent","Kitchen","Knife"
"bedroom14.jpg","Comforter Blanket","Bedroom","Private","Indoors","ig2","No","50","Inconsistent","Conference Room","Projector"
"conference5.jpg","Laptop","Conference Room","Public","Indoors","ig2","Yes","50","Inconsistent","Kitchen","Blender"
"corridor2.jpg","Bathroom Sign","Corridor","Public","Indoors","ig2","Yes","50","Inconsistent","Living Room","Vase"
"fan.jpg","Calculator","Office","Public","Indoors","ig1","Yes","100","Consistent","Office","Calculator"
"forest11.jpg","Log Cabin","Forest","Natural","Outdoors","og1","No","50","Consistent","Forest","Log Cabin"
