"SceneImage","consist_obj","Basic","Superordinate","InOut","group_labels","Inverted","Duration","Consistent","probe_cat","probe"
"blender.jpg","Pan","Kitchen","Private","Indoors","ig2","No","50","Inconsistent","Classroom","Textbook"
"urbanstreet12.jpg","Telephone Booth","Urban Street","Human","Outdoors","og1","Yes","80","Consistent","Urban Street","Telephone Booth"
"conference3.jpg","Phone Set","Conference Room","Public","Indoors","ig1","Yes","100","Consistent","Conference Room","Phone Set"
"bathroom4.jpg","Razor","Bathroom","Private","Indoors","ig1","No","100","Consistent","Bathroom","Razor"
"kitchen16.jpg","Oven Mitts","Kitchen","Private","Indoors","ig2","No","100","Inconsistent","Living Room","TV Remote"
"urbanstreet1.jpg","Newspaper Box","Urban Street","Human","Outdoors","og1","Yes","80","Consistent","Urban Street","Newspaper Box"
"living16.jpg","Television","Living Room","Private","Indoors","ig1","No","80","Consistent","Living Room","Television"
"play5.jpg","Soccer Ball","Playground","Human","Outdoors","og1","Yes","50","Consistent","Playground","Soccer Ball"
"bathroom7.jpg","Soap Bar","Bathroom","Private","Indoors","ig2","No","100","Inconsistent","Classroom","Backpack"
"clock.jpg","Stop Sign","Urban Street","Human","Outdoors","og1","Yes","100","Consistent","Urban Street","Stop Sign"
"Urban14.jpg","Parking Meter","Suburban","Human","Outdoors","og2","Yes","80","Inconsistent","Playground","Seesaw"
"Nature22.jpg","Wildflower","Forest","Natural","Outdoors","og2","No","80","Inconsistent","Suburban","Mailbox"
"child_bedroom.png","Teddy Bear","Bedroom","Private","Indoors","ig1","No","50","Consistent","Bedroom","Teddy Bear"
"bathroom2.jpg","Shower Head","Bathroom","Private","Indoors","ig1","No","100","Consistent","Bathroom","Shower Head"
"Urban_Image_08.jpg","Traffic Light","Suburban","Human","Outdoors","og1","Yes","50","Consistent","Suburban","Traffic Light"
"play3.jpg","Sandbox","Playground","Human","Outdoors","og1","Yes","50","Consistent","Playground","Sandbox"
"fruit_bowl.jpg","Blender","Kitchen","Private","Indoors","ig2","Yes","80","Inconsistent","Living Room","Floor Lamp"
"farm2.jpg","Wheelbarrow","Farm","Natural","Outdoors","og1","Yes","80","Consistent","Farm","Wheelbarrow"
"conference7.jpg","Projector","Conference Room","Public","Indoors","ig2","Yes","100","Inconsistent","Kitchen","Oven Mitts"
"MDS201.jpg","Rock","Forest","Natural","Outdoors","og1","No","80","Consistent","Forest","Rock"
"bathroom6.jpg","Plunger","Bathroom","Private","Indoors","ig1","No","100","Consistent","Bathroom","Plunger"
"glass.jpg","Toaster","Kitchen","Private","Indoors","ig1","No","50","Consistent","Kitchen","Toaster"
"dining7.jpg","Spoon","Dining Room","Private","Indoors","ig2","Yes","50","Inconsistent","Bedroom","Comforter Blanket"
"office4.jpg","Tape Dispenser","Office","Public","Indoors","ig2","No","80","Inconsistent","Kitchen","Knife"
"opencountry5.jpg","Pitchfork","Open Country","Natural","Outdoors","og1","Yes","100","Consistent","Open Country","Pitchfork"
"office8.jpg","Sticky Notes","Office","Public","Indoors","ig2","No","80","Inconsistent","Kitchen","Stand Mixer"
"bedroom11.jpg","Nightstand","Bedroom","Private","Indoors","ig1","No","100","Consistent","Bedroom","Nightstand"
"farm7.jpg","Tractor","Farm","Natural","Outdoors","og1","No","100","Consistent","Farm","Tractor"
"bedroom12.jpg","Dresser","Bedroom","Private","Indoors","ig1","No","50","Consistent","Bedroom","Dresser"
"highway12.jpg","Motorcycle","Highway","Human","Outdoors","og2","Yes","80","Inconsistent","Forest","Wildflower"
"modern_livingroom.png","Floor Lamp","Living Room","Private","Indoors","ig2","No","50","Inconsistent","Kitchen","Baking Tray"
"coast11.jpg","Lifeguard Tower","Coast","Natural","Outdoors","og1","Yes","100","Consistent","Coast","Lifeguard Tower"
"office10.jpg","Stapler","Office","Public","Indoors","ig1","Yes","100","Consistent","Office","Stapler"
"dining5.jpg","Bowl","Dining Room","Private","Indoors","ig1","Yes","50","Consistent","Dining Room","Bowl"
"living9.jpg","Ottoman","Living Room","Private","Indoors","ig1","No","80","Consistent","Living Room","Ottoman"
"dining3.jpg","Plate","Dining Room","Private","Indoors","ig2","Yes","50","Inconsistent","Bathroom","Toilet Paper"
"urbanstreet30.jpg","Bus Stop Shelter","Urban Street","Human","Outdoors","og1","Yes","80","Consistent","Urban Street","Bus Stop Shelter"
"dining8.jpg","Fork","Dining Room","Private","Indoors","ig1","Yes","80","Consistent","Dining Room","Fork"
"Nature40.jpg","Kayak","Forest","Natural","Outdoors","og2","No","80","Inconsistent","Suburban","Utility Pole"
"tan_kitchen.png","Knife","Kitchen","Private","Indoors","ig2","Yes","80","Inconsistent","Conference Room","Briefcase"
"Nature36.jpg","Lily Pad","Forest","Natural","Outdoors","og2","No","80","Inconsistent","City Center","Flag Pole"
"flowers.jpg","Picture Frame","Living Room","Private","Indoors","ig1","No","100","Consistent","Living Room","Picture Frame"
"citycenter26.jpg","Statue","City Center","Human","Outdoors","og1","No","80","Consistent","City Center","Statue"
"forest1.jpg","Toadstool Mushroom","Forest","Natural","Outdoors","og2","Yes","80","Inconsistent","Urban Street","Crosswalk Signal"
"suburb4.jpg","Crosswalk","Suburban","Human","Outdoors","og1","Yes","50","Consistent","Suburban","Crosswalk"
"kitchen15.jpg","Apron","Kitchen","Private","Indoors","ig2","No","100","Inconsistent","Office","Tape Dispenser"
"highway10.jpg","Billboard","Highway","Human","Outdoors","og1","No","50","Consistent","Highway","Billboard"
"living6.jpg","Vase","Living Room","Private","Indoors","ig2","No","50","Inconsistent","Office","Sticky Notes"
"dining6.jpg","Tablecloth","Dining Room","Private","Indoors","ig1","Yes","50","Consistent","Dining Room","Tablecloth"
"class9.jpg","Crayons","Classroom","Public","Indoors","ig1","No","80","Consistent","Classroom","Crayons"
"kitchen10.jpg","Rolling Pin","Kitchen","Private","Indoors","ig1","No","50","Consistent","Kitchen","Rolling Pin"
"basketball_net.jpg","Bench","Playground","Human","Outdoors","og1","No","100","Consistent","Playground","Bench"
"bust.jpg","TV Remote","Living Room","Private","Indoors","ig2","No","50","Inconsistent","Kitchen","Apron"
"forest11.jpg","Log Cabin","Forest","Natural","Outdoors","og1","No","100","Consistent","Forest","Log Cabin"
