SceneImage,consist_obj,Basic,Superordinate,InOut,group_labels,Inverted,Duration,Consistent,probe_cat,probe
opencountry8.jpg,Radio Tower,Open Country,Natural,Outdoors,og2,Yes,50,Consistent,Open Country,Radio Tower
suburb4.jpg,Crosswalk,Suburban,Human,Outdoors,og1,Yes,80,Inconsistent,Forest,Rock
bathroom6.jpg,Plunger,Bathroom,Private,Indoors,ig1,No,50,Inconsistent,Corridor,Fire Alarm
class8.jpg,Pencil Case,Classroom,Public,Indoors,ig1,No,100,Inconsistent,Kitchen,Rolling Pin
urbanstreet28.jpg,Crosswalk Signal,Urban Street,Human,Outdoors,og2,Yes,100,Consistent,Urban Street,Crosswalk Signal
opencountry1.jpg,Fence,Open Country,Natural,Outdoors,og2,Yes,50,Consistent,Open Country,Fence
forest2.jpg,Bird Nest,Forest,Natural,Outdoors,og1,No,50,Inconsistent,City Center,Taxi
bedroom13.jpg,Laundry Hamper,Bedroom,Private,Indoors,ig1,No,80,Inconsistent,Kitchen,Toaster
conference1.jpg,Briefcase,Conference Room,Public,Indoors,ig2,Yes,50,Consistent,Conference Room,Briefcase
citycenter10.jpg,Souvenir Stand,City Center,Human,Outdoors,og1,No,80,Inconsistent,Farm,Tractor
opencountry5.jpg,Pitchfork,Open Country,Natural,Outdoors,og1,Yes,50,Inconsistent,Highway,Yield Sign
play10.jpg,Picnic Table,Playground,Human,Outdoors,og2,Yes,50,Consistent,Playground,Picnic Table
highway8.jpg,Yield Sign,Highway,Human,Outdoors,og1,No,80,Inconsistent,Suburban,Crosswalk
farm3.jpg,Scarecrow,Farm,Natural,Outdoors,og2,Yes,80,Consistent,Farm,Scarecrow
kitchen15.jpg,Apron,Kitchen,Private,Indoors,ig2,No,50,Consistent,Kitchen,Apron
suburb6.jpg,Utility Pole,Suburban,Human,Outdoors,og2,Yes,100,Consistent,Suburban,Utility Pole
coast8.jpg,Lighthouse,Coast,Natural,Outdoors,og2,No,100,Consistent,Coast,Lighthouse
glass.jpg,Toaster,Kitchen,Private,Indoors,ig1,No,80,Inconsistent,Bedroom,Laundry Hamper
Urban10.jpg,Bicycle,Suburban,Human,Outdoors,og1,Yes,100,Inconsistent,Playground,Sandbox
living17.jpg,Armchair Recliner,Living Room,Private,Indoors,ig1,No,100,Inconsistent,Classroom,Crayons
farm2.jpg,Wheelbarrow,Farm,Natural,Outdoors,og1,Yes,100,Inconsistent,Suburban,Traffic Light
bedroom12.jpg,Dresser,Bedroom,Private,Indoors,ig1,No,80,Inconsistent,Corridor,Drinking Fountain
bathroom3.jpg,Toilet Paper,Bathroom,Private,Indoors,ig2,No,50,Consistent,Bathroom,Toilet Paper
tan_kitchen.png,Knife,Kitchen,Private,Indoors,ig2,Yes,100,Consistent,Kitchen,Knife
forest11.jpg,Log Cabin,Forest,Natural,Outdoors,og1,No,50,Inconsistent,Urban Street,Stop Sign
dining8.jpg,Fork,Dining Room,Private,Indoors,ig1,Yes,100,Inconsistent,Office,Printer
Nature40.jpg,Kayak,Forest,Natural,Outdoors,og2,No,100,Consistent,Forest,Kayak
class9.jpg,Crayons,Classroom,Public,Indoors,ig1,No,100,Inconsistent,Dining Room,Fork
Nature36.jpg,Lily Pad,Forest,Natural,Outdoors,og2,No,100,Consistent,Forest,Lily Pad
brick_apartment.png,Bird Bath,Suburban,Human,Outdoors,og2,No,80,Consistent,Suburban,Bird Bath
living13.jpg,DVD Player,Living Room,Private,Indoors,ig2,No,80,Consistent,Living Room,DVD Player
highway10.jpg,Billboard,Highway,Human,Outdoors,og1,No,80,Inconsistent,Urban Street,Newspaper Box
conference8.jpg,Projector Screen,Conference Room,Public,Indoors,ig1,Yes,80,Inconsistent,Bedroom,Teddy Bear
pond.png,Birdhouse,Suburban,Natural,Outdoors,og2,Yes,80,Consistent,Suburban,Birdhouse
office1.jpg,Pencil Holder,Office,Public,Indoors,ig1,Yes,50,Inconsistent,Bathroom,Razor
bedroom5.jpg,Alarm Clock,Bedroom,Private,Indoors,ig2,No,50,Consistent,Bedroom,Alarm Clock
fruit_bowl.jpg,Blender,Kitchen,Private,Indoors,ig2,Yes,100,Consistent,Kitchen,Blender
living16.jpg,Television,Living Room,Private,Indoors,ig1,No,100,Inconsistent,Bathroom,Plunger
highway6.jpg,Speed Limit Sign,Highway,Human,Outdoors,og1,No,80,Inconsistent,Playground,Soccer Ball
opencountry3.jpg,Windmill,Open Country,Natural,Outdoors,og1,Yes,50,Inconsistent,Highway,Speed Limit Sign
conference7.jpg,Projector,Conference Room,Public,Indoors,ig2,Yes,50,Consistent,Conference Room,Projector
farm7.jpg,Tractor,Farm,Natural,Outdoors,og1,No,50,Inconsistent,City Center,Statue
play3.jpg,Sandbox,Playground,Human,Outdoors,og1,Yes,80,Inconsistent,Open Country,Pitchfork
modern_livingroom.png,Floor Lamp,Living Room,Private,Indoors,ig2,No,80,Consistent,Living Room,Floor Lamp
office9.jpg,Paper Shredder,Office,Public,Indoors,ig1,Yes,50,Inconsistent,Bathroom,Slippers
corridor5.jpg,Fire Alarm,Corridor,Public,Indoors,ig1,Yes,80,Inconsistent,Dining Room,Napkin
Urban_Image_08.jpg,Traffic Light,Suburban,Human,Outdoors,og1,Yes,80,Inconsistent,City Center,Horse Carriage
dining7.jpg,Spoon,Dining Room,Private,Indoors,ig2,Yes,80,Consistent,Dining Room,Spoon
bin.jpg,Rocking Chair,Living Room,Private,Indoors,ig2,No,80,Consistent,Living Room,Rocking Chair
class6.jpg,Textbook,Classroom,Public,Indoors,ig2,No,100,Consistent,Classroom,Textbook
bathroom2.jpg,Shower Head,Bathroom,Private,Indoors,ig1,No,50,Inconsistent,Living Room,Ottoman
kitchen17.jpg,Baking Tray,Kitchen,Private,Indoors,ig2,No,50,Consistent,Kitchen,Baking Tray
play12.jpg,Seesaw,Playground,Human,Outdoors,og2,Yes,50,Consistent,Playground,Seesaw
kitchen16.jpg,Oven Mitts,Kitchen,Private,Indoors,ig2,No,50,Consistent,Kitchen,Oven Mitts
flowers.jpg,Picture Frame,Living Room,Private,Indoors,ig1,No,50,Inconsistent,Bedroom,Dresser
corridor4.jpg,Exit Sign,Corridor,Public,Indoors,ig2,Yes,80,Consistent,Corridor,Exit Sign
kitchen10.jpg,Rolling Pin,Kitchen,Private,Indoors,ig1,No,80,Inconsistent,Classroom,Pencil Case
coast10.jpg,Surfboard,Coast,Natural,Outdoors,og1,Yes,50,Inconsistent,Forest,Bird Nest
highway12.jpg,Motorcycle,Highway,Human,Outdoors,og2,Yes,100,Consistent,Highway,Motorcycle
farm1.jpg,Hay Bale,Farm,Natural,Outdoors,og1,Yes,100,Inconsistent,City Center,Souvenir Stand
living9.jpg,Ottoman,Living Room,Private,Indoors,ig1,No,100,Inconsistent,Bathroom,Shower Head
class3.jpg,Notebook,Classroom,Public,Indoors,ig2,No,100,Consistent,Classroom,Notebook
opencountry2.jpg,Farmhouse,Open Country,Natural,Outdoors,og2,Yes,50,Consistent,Open Country,Farmhouse
corridor3.jpg,Fire Extinguisher,Corridor,Public,Indoors,ig2,Yes,50,Consistent,Corridor,Fire Extinguisher
coast11.jpg,Lifeguard Tower,Coast,Natural,Outdoors,og1,Yes,50,Inconsistent,Urban Street,Telephone Booth
office10.jpg,Stapler,Office,Public,Indoors,ig1,Yes,50,Inconsistent,Kitchen,Broom
citycenter11.jpg,Horse Carriage,City Center,Human,Outdoors,og1,No,100,Inconsistent,Coast,Surfboard
dining3.jpg,Plate,Dining Room,Private,Indoors,ig2,Yes,80,Consistent,Dining Room,Plate
urbanstreet30.jpg,Bus Stop Shelter,Urban Street,Human,Outdoors,og1,Yes,100,Inconsistent,Coast,Lifeguard Tower
bathroom4.jpg,Razor,Bathroom,Private,Indoors,ig1,No,50,Inconsistent,Conference Room,Phone Set
play5.jpg,Soccer Ball,Playground,Human,Outdoors,og1,Yes,80,Inconsistent,Farm,Wheelbarrow
dining5.jpg,Bowl,Dining Room,Private,Indoors,ig1,Yes,80,Inconsistent,Office,Stapler
forest14.jpg,Camping Tent,Forest,Natural,Outdoors,og2,Yes,100,Consistent,Forest,Camping Tent
corridor2.jpg,Bathroom Sign,Corridor,Public,Indoors,ig2,Yes,50,Consistent,Corridor,Bathroom Sign
wood_kitchen.png,Broom,Kitchen,Private,Indoors,ig1,Yes,100,Inconsistent,Office,Calculator
