"SceneImage","consist_obj","Basic","Superordinate","InOut","group_labels","Inverted","Duration","Consistent","probe_cat","probe"
"citycenter10.jpg","Souvenir Stand","City Center","Human","Outdoors","og1","Yes","100","Inconsistent","Classroom","Pencil Case"
"opencountry8.jpg","Radio Tower","Open Country","Natural","Outdoors","og2","No","50","Consistent","Open Country","Radio Tower"
"kitchen16.jpg","Oven Mitts","Kitchen","Private","Indoors","ig2","Yes","80","Consistent","Kitchen","Oven Mitts"
"corridor5.jpg","Fire Alarm","Corridor","Public","Indoors","ig1","No","80","Inconsistent","City Center","Horse Carriage"
"suburb2.jpg","Fire Hydrant","Suburban","Human","Outdoors","og2","No","80","Consistent","Suburban","Fire Hydrant"
"highway10.jpg","Billboard","Highway","Human","Outdoors","og1","Yes","100","Inconsistent","Office","Pencil Holder"
"farm1.jpg","Hay Bale","Farm","Natural","Outdoors","og1","No","100","Inconsistent","Bathroom","Shower Head"
"modern_livingroom.png","Floor Lamp","Living Room","Private","Indoors","ig2","Yes","100","Consistent","Living Room","Floor Lamp"
"kitchen15.jpg","Apron","Kitchen","Private","Indoors","ig2","Yes","80","Consistent","Kitchen","Apron"
"elephant.jpg","Napkin","Dining Room","Private","Indoors","ig1","No","100","Inconsistent","Urban Street","Telephone Booth"
"farm3.jpg","Scarecrow","Farm","Natural","Outdoors","og2","No","80","Consistent","Farm","Scarecrow"
"briefcase.jpg","Printer","Office","Public","Indoors","ig1","Yes","100","Inconsistent","Open Country","Pitchfork"
"bathroom4.jpg","Razor","Bathroom","Private","Indoors","ig1","Yes","80","Inconsistent","Urban Street","Newspaper Box"
"living6.jpg","Vase","Living Room","Private","Indoors","ig2","Yes","100","Consistent","Living Room","Vase"
"fan.jpg","Calculator","Office","Public","Indoors","ig1","No","100","Inconsistent","Forest","Bird Nest"
"bust.jpg","TV Remote","Living Room","Private","Indoors","ig2","Yes","100","Consistent","Living Room","TV Remote"
"Nature36.jpg","Lily Pad","Forest","Natural","Outdoors","og2","Yes","50","Consistent","Forest","Lily Pad"
"class3.jpg","Notebook","Classroom","Public","Indoors","ig2","Yes","50","Consistent","Classroom","Notebook"
"plant_bathroom.png","Slippers","Bathroom","Private","Indoors","ig1","No","80","Inconsistent","Highway","Yield Sign"
"basketball_net.jpg","Bench","Playground","Human","Outdoors","og1","Yes","80","Inconsistent","Living Room","Armchair Recliner"
"class8.jpg","Pencil Case","Classroom","Public","Indoors","ig1","Yes","50","Inconsistent","Playground","Sandbox"
"citycenter2.jpg","Taxi","City Center","Human","Outdoors","og1","Yes","50","Inconsistent","Dining Room","Fork"
"Urban10.jpg","Bicycle","Suburban","Human","Outdoors","og1","No","100","Inconsistent","Kitchen","Toaster"
"natural_fall.png","Fishing Rod","Forest","Natural","Outdoors","og2","Yes","100","Consistent","Forest","Fishing Rod"
"Urban_Image_08.jpg","Traffic Light","Suburban","Human","Outdoors","og1","No","80","Inconsistent","Classroom","Crayons"
"opencountry1.jpg","Fence","Open Country","Natural","Outdoors","og2","No","50","Consistent","Open Country","Fence"
"bedroom14.jpg","Comforter Blanket","Bedroom","Private","Indoors","ig2","Yes","80","Consistent","Bedroom","Comforter Blanket"
"play3.jpg","Sandbox","Playground","Human","Outdoors","og1","No","80","Inconsistent","Bathroom","Plunger"
"suburb3.jpg","Mailbox","Suburban","Human","Outdoors","og2","No","80","Consistent","Suburban","Mailbox"
"class11.jpg","Backpack","Classroom","Public","Indoors","ig2","Yes","50","Consistent","Classroom","Backpack"
"farm4.jpg","Feeding Trough","Farm","Natural","Outdoors","og2","No","80","Consistent","Farm","Feeding Trough"
"forest2.jpg","Bird Nest","Forest","Natural","Outdoors","og1","Yes","80","Inconsistent","Bedroom","Nightstand"
"living16.jpg","Television","Living Room","Private","Indoors","ig1","Yes","50","Inconsistent","Highway","Speed Limit Sign"
"urbanstreet1.jpg","Newspaper Box","Urban Street","Human","Outdoors","og1","No","100","Inconsistent","Kitchen","Rolling Pin"
"forest14.jpg","Camping Tent","Forest","Natural","Outdoors","og2","No","100","Consistent","Forest","Camping Tent"
"living13.jpg","DVD Player","Living Room","Private","Indoors","ig2","Yes","100","Consistent","Living Room","DVD Player"
"urbanstreet12.jpg","Telephone Booth","Urban Street","Human","Outdoors","og1","No","100","Inconsistent","Office","Calculator"
"dining7.jpg","Spoon","Dining Room","Private","Indoors","ig2","No","80","Consistent","Dining Room","Spoon"
"bin.jpg","Rocking Chair","Living Room","Private","Indoors","ig2","Yes","100","Consistent","Living Room","Rocking Chair"
"urbanstreet28.jpg","Crosswalk Signal","Urban Street","Human","Outdoors","og2","No","100","Consistent","Urban Street","Crosswalk Signal"
"conference1.jpg","Briefcase","Conference Room","Public","Indoors","ig2","No","50","Consistent","Conference Room","Briefcase"
"bedroom12.jpg","Dresser","Bedroom","Private","Indoors","ig1","Yes","100","Inconsistent","Urban Street","Bus Stop Shelter"
"bathroom6.jpg","Plunger","Bathroom","Private","Indoors","ig1","Yes","80","Inconsistent","Coast","Surfboard"
"wood_kitchen.png","Broom","Kitchen","Private","Indoors","ig1","No","100","Inconsistent","Highway","Billboard"
"bedroom13.jpg","Laundry Hamper","Bedroom","Private","Indoors","ig1","Yes","100","Inconsistent","Forest","Rock"
"suburb6.jpg","Utility Pole","Suburban","Human","Outdoors","og2","No","100","Consistent","Suburban","Utility Pole"
"urbanstreet30.jpg","Bus Stop Shelter","Urban Street","Human","Outdoors","og1","No","100","Inconsistent","Bathroom","Slippers"
"suburb1.jpg","Lawn Mower","Suburban","Human","Outdoors","og2","No","80","Consistent","Suburban","Lawn Mower"
