SceneImage,consist_obj,Basic,Superordinate,InOut,group_labels,Inverted,Duration,Consistent,probe_cat,probe
citycenter26.jpg,Statue,City Center,Human,Outdoors,og1,Yes,50,Inconsistent,Forest,Log Cabin
class6.jpg,Textbook,Classroom,Public,Indoors,ig2,Yes,50,Consistent,Classroom,Textbook
bust.jpg,TV Remote,Living Room,Private,Indoors,ig2,Yes,100,Consistent,Living Room,TV Remote
pond.png,Birdhouse,Suburban,Natural,Outdoors,og2,No,80,Consistent,Suburban,Birdhouse
highway9.jpg,Road Work Sign,Highway,Human,Outdoors,og2,Yes,80,Consistent,Highway,Road Work Sign
glass.jpg,Toaster,Kitchen,Private,Indoors,ig1,Yes,100,Inconsistent,Bedroom,Laundry Hamper
Urban_Image_08.jpg,Traffic Light,Suburban,Human,Outdoors,og1,No,80,Inconsistent,City Center,Horse Carriage
elephant.jpg,Napkin,Dining Room,Private,Indoors,ig1,No,100,Inconsistent,Conference Room,Projector Screen
play10.jpg,Picnic Table,Playground,Human,Outdoors,og2,No,50,Consistent,Playground,Picnic Table
natural_fall.png,Fishing Rod,Forest,Natural,Outdoors,og2,Yes,100,Consistent,Forest,Fishing Rod
class9.jpg,Crayons,Classroom,Public,Indoors,ig1,Yes,50,Inconsistent,Dining Room,Fork
play5.jpg,Soccer Ball,Playground,Human,Outdoors,og1,No,80,Inconsistent,Farm,Wheelbarrow
forest11.jpg,Log Cabin,Forest,Natural,Outdoors,og1,Yes,80,Inconsistent,Urban Street,Stop Sign
Urban14.jpg,Parking Meter,Suburban,Human,Outdoors,og2,No,100,Consistent,Suburban,Parking Meter
office8.jpg,Sticky Notes,Office,Public,Indoors,ig2,Yes,50,Consistent,Office,Sticky Notes
kitchen15.jpg,Apron,Kitchen,Private,Indoors,ig2,Yes,80,Consistent,Kitchen,Apron
farm2.jpg,Wheelbarrow,Farm,Natural,Outdoors,og1,No,100,Inconsistent,Suburban,Traffic Light
corridor5.jpg,Fire Alarm,Corridor,Public,Indoors,ig1,No,80,Inconsistent,Dining Room,Napkin
kitchen13.jpg,Stand Mixer,Kitchen,Private,Indoors,ig2,Yes,80,Consistent,Kitchen,Stand Mixer
conference1.jpg,Briefcase,Conference Room,Public,Indoors,ig2,No,50,Consistent,Conference Room,Briefcase
farm7.jpg,Tractor,Farm,Natural,Outdoors,og1,Yes,80,Inconsistent,City Center,Statue
living16.jpg,Television,Living Room,Private,Indoors,ig1,Yes,50,Inconsistent,Bathroom,Plunger
forest9.jpg,Axe,Forest,Natural,Outdoors,og1,Yes,80,Inconsistent,Urban Street,Bus Stop Shelter
bedroom12.jpg,Dresser,Bedroom,Private,Indoors,ig1,Yes,100,Inconsistent,Corridor,Drinking Fountain
office10.jpg,Stapler,Office,Public,Indoors,ig1,No,50,Inconsistent,Kitchen,Broom
urbanstreet28.jpg,Crosswalk Signal,Urban Street,Human,Outdoors,og2,No,100,Consistent,Urban Street,Crosswalk Signal
highway12.jpg,Motorcycle,Highway,Human,Outdoors,og2,No,100,Consistent,Highway,Motorcycle
suburb2.jpg,Fire Hydrant,Suburban,Human,Outdoors,og2,No,80,Consistent,Suburban,Fire Hydrant
wood_kitchen.png,Broom,Kitchen,Private,Indoors,ig1,No,100,Inconsistent,Office,Calculator
corridor2.jpg,Bathroom Sign,Corridor,Public,Indoors,ig2,No,50,Consistent,Corridor,Bathroom Sign
bathroom3.jpg,Toilet Paper,Bathroom,Private,Indoors,ig2,Yes,80,Consistent,Bathroom,Toilet Paper
Nature36.jpg,Lily Pad,Forest,Natural,Outdoors,og2,Yes,50,Consistent,Forest,Lily Pad
dining3.jpg,Plate,Dining Room,Private,Indoors,ig2,No,80,Consistent,Dining Room,Plate
opencountry5.jpg,Pitchfork,Open Country,Natural,Outdoors,og1,No,50,Inconsistent,Highway,Yield Sign
urbanstreet19.jpg,Subway Station Sign,Urban Street,Human,Outdoors,og2,No,100,Consistent,Urban Street,Subway Station Sign
living6.jpg,Vase,Living Room,Private,Indoors,ig2,Yes,100,Consistent,Living Room,Vase
forest2.jpg,Bird Nest,Forest,Natural,Outdoors,og1,Yes,80,Inconsistent,City Center,Taxi
tan_kitchen.png,Knife,Kitchen,Private,Indoors,ig2,No,100,Consistent,Kitchen,Knife
coast3.jpg,Buoy,Coast,Natural,Outdoors,og1,No,50,Inconsistent,Suburban,Bicycle
highway10.jpg,Billboard,Highway,Human,Outdoors,og1,Yes,100,Inconsistent,Urban Street,Newspaper Box
bedroom5.jpg,Alarm Clock,Bedroom,Private,Indoors,ig2,Yes,80,Consistent,Bedroom,Alarm Clock
citycenter10.jpg,Souvenir Stand,City Center,Human,Outdoors,og1,Yes,100,Inconsistent,Farm,Tractor
blender.jpg,Pan,Kitchen,Private,Indoors,ig2,Yes,100,Consistent,Kitchen,Pan
conference3.jpg,Phone Set,Conference Room,Public,Indoors,ig1,No,50,Inconsistent,Living Room,Picture Frame
forest14.jpg,Camping Tent,Forest,Natural,Outdoors,og2,No,100,Consistent,Forest,Camping Tent
conference7.jpg,Projector,Conference Room,Public,Indoors,ig2,No,50,Consistent,Conference Room,Projector
fan.jpg,Calculator,Office,Public,Indoors,ig1,No,100,Inconsistent,Bedroom,Nightstand
Nature40.jpg,Kayak,Forest,Natural,Outdoors,og2,Yes,50,Consistent,Forest,Kayak
class8.jpg,Pencil Case,Classroom,Public,Indoors,ig1,Yes,50,Inconsistent,Kitchen,Rolling Pin
bathroom4.jpg,Razor,Bathroom,Private,Indoors,ig1,Yes,80,Inconsistent,Conference Room,Phone Set
Nature47.jpg,Fishing Boat,Coast,Natural,Outdoors,og1,Yes,50,Inconsistent,Playground,Bench
brick_apartment.png,Bird Bath,Suburban,Human,Outdoors,og2,Yes,100,Consistent,Suburban,Bird Bath
