"SceneImage","consist_obj","Basic","Superordinate","InOut","group_labels","Inverted","Duration","Consistent","probe_cat","probe"
"citycenter12.jpg","Historic Plaque","City Center","Human","Outdoors","og2","Yes","80","Consistent","City Center","Historic Plaque"
"conference7.jpg","Projector","Conference Room","Public","Indoors","ig2","No","100","Consistent","Conference Room","Projector"
"forest14.jpg","Camping Tent","Forest","Natural","Outdoors","og2","No","80","Consistent","Forest","Camping Tent"
"dining5.jpg","Bowl","Dining Room","Private","Indoors","ig1","No","50","Inconsistent","Suburban","Crosswalk"
"corridor2.jpg","Bathroom Sign","Corridor","Public","Indoors","ig2","No","100","Consistent","Corridor","Bathroom Sign"
"bedroom13.jpg","Laundry Hamper","Bedroom","Private","Indoors","ig1","Yes","80","Inconsistent","Forest","Rock"
"elephant.jpg","Napkin","Dining Room","Private","Indoors","ig1","No","80","Inconsistent","Urban Street","Telephone Booth"
"flowers.jpg","Picture Frame","Living Room","Private","Indoors","ig1","Yes","50","Inconsistent","Farm","Hay Bale"
"urbanstreet1.jpg","Newspaper Box","Urban Street","Human","Outdoors","og1","No","80","Inconsistent","Kitchen","Rolling Pin"
"brick_apartment.png","Bird Bath","Suburban","Human","Outdoors","og2","Yes","80","Consistent","Suburban","Bird Bath"
"citycenter10.jpg","Souvenir Stand","City Center","Human","Outdoors","og1","Yes","80","Inconsistent","Classroom","Pencil Case"
"forest9.jpg","Axe","Forest","Natural","Outdoors","og1","Yes","50","Inconsistent","Kitchen","Broom"
"office9.jpg","Paper Shredder","Office","Public","Indoors","ig1","No","100","Inconsistent","Playground","Soccer Ball"
"opencountry5.jpg","Pitchfork","Open Country","Natural","Outdoors","og1","No","100","Inconsistent","Corridor","Fire Alarm"
"class6.jpg","Textbook","Classroom","Public","Indoors","ig2","Yes","100","Consistent","Classroom","Textbook"
"conference8.jpg","Projector Screen","Conference Room","Public","Indoors","ig1","No","50","Inconsistent","Forest","Log Cabin"
"corridor3.jpg","Fire Extinguisher","Corridor","Public","Indoors","ig2","No","100","Consistent","Corridor","Fire Extinguisher"
"kitchen15.jpg","Apron","Kitchen","Private","Indoors","ig2","Yes","50","Consistent","Kitchen","Apron"
"briefcase.jpg","Printer","Office","Public","Indoors","ig1","Yes","80","Inconsistent","Open Country","Pitchfork"
"play12.jpg","Seesaw","Playground","Human","Outdoors","og2","No","100","Consistent","Playground","Seesaw"
"tan_kitchen.png","Knife","Kitchen","Private","Indoors","ig2","No","80","Consistent","Kitchen","Knife"
"living9.jpg","Ottoman","Living Room","Private","Indoors","ig1","Yes","100","Inconsistent","Open Country","Windmill"
"farm3.jpg","Scarecrow","Farm","Natural","Outdoors","og2","No","50","Consistent","Farm","Scarecrow"
"living16.jpg","Television","Living Room","Private","Indoors","ig1","Yes","100","Inconsistent","Highway","Speed Limit Sign"
"coast7.jpg","Beach Towel","Coast","Natural","Outdoors","og2","Yes","100","Consistent","Coast","Beach Towel"
"dining3.jpg","Plate","Dining Room","Private","Indoors","ig2","No","50","Consistent","Dining Room","Plate"
"Urban10.jpg","Bicycle","Suburban","Human","Outdoors","og1","No","80","Inconsistent","Kitchen","Toaster"
"highway8.jpg","Yield Sign","Highway","Human","Outdoors","og1","Yes","80","Inconsistent","Bedroom","Teddy Bear"
"urbanstreet28.jpg","Crosswalk Signal","Urban Street","Human","Outdoors","og2","No","80","Consistent","Urban Street","Crosswalk Signal"
"Urban_Image_08.jpg","Traffic Light","Suburban","Human","Outdoors","og1","No","50","Inconsistent","Classroom","Crayons"
"corridor4.jpg","Exit Sign","Corridor","Public","Indoors","ig2","No","50","Consistent","Corridor","Exit Sign"
"citycenter2.jpg","Taxi","City Center","Human","Outdoors","og1","Yes","100","Inconsistent","Dining Room","Fork"
"office8.jpg","Sticky Notes","Office","Public","Indoors","ig2","Yes","100","Consistent","Office","Sticky Notes"
"dining6.jpg","Tablecloth","Dining Room","Private","Indoors","ig1","No","50","Inconsistent","Coast","Buoy"
"fruit_bowl.jpg","Blender","Kitchen","Private","Indoors","ig2","No","80","Consistent","Kitchen","Blender"
"bathroom2.jpg","Shower Head","Bathroom","Private","Indoors","ig1","Yes","50","Inconsistent","Suburban","Bicycle"
"Nature22.jpg","Wildflower","Forest","Natural","Outdoors","og2","Yes","100","Consistent","Forest","Wildflower"
"kitchen10.jpg","Rolling Pin","Kitchen","Private","Indoors","ig1","Yes","80","Inconsistent","Suburban","Traffic Light"
"play3.jpg","Sandbox","Playground","Human","Outdoors","og1","No","50","Inconsistent","Bathroom","Plunger"
"forest11.jpg","Log Cabin","Forest","Natural","Outdoors","og1","Yes","50","Inconsistent","Living Room","Picture Frame"
"suburb6.jpg","Utility Pole","Suburban","Human","Outdoors","og2","No","80","Consistent","Suburban","Utility Pole"
"class9.jpg","Crayons","Classroom","Public","Indoors","ig1","Yes","100","Inconsistent","Forest","Axe"
"kitchen16.jpg","Oven Mitts","Kitchen","Private","Indoors","ig2","Yes","50","Consistent","Kitchen","Oven Mitts"
"opencountry2.jpg","Farmhouse","Open Country","Natural","Outdoors","og2","No","100","Consistent","Open Country","Farmhouse"
"suburb1.jpg","Lawn Mower","Suburban","Human","Outdoors","og2","No","50","Consistent","Suburban","Lawn Mower"
"living6.jpg","Vase","Living Room","Private","Indoors","ig2","Yes","80","Consistent","Living Room","Vase"
"office1.jpg","Pencil Holder","Office","Public","Indoors","ig1","No","100","Inconsistent","City Center","Souvenir Stand"
"Nature47.jpg","Fishing Boat","Coast","Natural","Outdoors","og1","Yes","100","Inconsistent","Corridor","Drinking Fountain"
"Nature36.jpg","Lily Pad","Forest","Natural","Outdoors","og2","Yes","100","Consistent","Forest","Lily Pad"
"bedroom5.jpg","Alarm Clock","Bedroom","Private","Indoors","ig2","Yes","50","Consistent","Bedroom","Alarm Clock"
"office10.jpg","Stapler","Office","Public","Indoors","ig1","No","100","Inconsistent","Playground","Bench"
"conference1.jpg","Briefcase","Conference Room","Public","Indoors","ig2","No","100","Consistent","Conference Room","Briefcase"
"class11.jpg","Backpack","Classroom","Public","Indoors","ig2","Yes","100","Consistent","Classroom","Backpack"
"citycenter26.jpg","Statue","City Center","Human","Outdoors","og1","Yes","100","Inconsistent","Office","Paper Shredder"
"class8.jpg","Pencil Case","Classroom","Public","Indoors","ig1","Yes","100","Inconsistent","Playground","Sandbox"
"coast10.jpg","Surfboard","Coast","Natural","Outdoors","og1","No","100","Inconsistent","Living Room","Ottoman"
"urbanstreet19.jpg","Subway Station Sign","Urban Street","Human","Outdoors","og2","No","80","Consistent","Urban Street","Subway Station Sign"
"highway6.jpg","Speed Limit Sign","Highway","Human","Outdoors","og1","Yes","80","Inconsistent","Dining Room","Bowl"
"dining8.jpg","Fork","Dining Room","Private","Indoors","ig1","No","80","Inconsistent","Farm","Wheelbarrow"
"urbanstreet12.jpg","Telephone Booth","Urban Street","Human","Outdoors","og1","No","80","Inconsistent","Office","Calculator"
"Nature14.jpg","Wild Berries","Forest","Natural","Outdoors","og2","Yes","80","Consistent","Forest","Wild Berries"
"kitchen17.jpg","Baking Tray","Kitchen","Private","Indoors","ig2","Yes","50","Consistent","Kitchen","Baking Tray"
"plant_bathroom.png","Slippers","Bathroom","Private","Indoors","ig1","No","50","Inconsistent","Highway","Yield Sign"
"suburb2.jpg","Fire Hydrant","Suburban","Human","Outdoors","og2","No","50","Consistent","Suburban","Fire Hydrant"
"bathroom6.jpg","Plunger","Bathroom","Private","Indoors","ig1","Yes","50","Inconsistent","Coast","Surfboard"
"farm2.jpg","Wheelbarrow","Farm","Natural","Outdoors","og1","No","80","Inconsistent","Bathroom","Razor"
"class3.jpg","Notebook","Classroom","Public","Indoors","ig2","Yes","100","Consistent","Classroom","Notebook"
"MDS201.jpg","Rock","Forest","Natural","Outdoors","og1","Yes","100","Inconsistent","Office","Stapler"
"pond.png","Birdhouse","Suburban","Natural","Outdoors","og2","No","50","Consistent","Suburban","Birdhouse"
"bathroom3.jpg","Toilet Paper","Bathroom","Private","Indoors","ig2","Yes","50","Consistent","Bathroom","Toilet Paper"
"child_bedroom.png","Teddy Bear","Bedroom","Private","Indoors","ig1","Yes","80","Inconsistent","Coast","Lifeguard Tower"
"farm4.jpg","Feeding Trough","Farm","Natural","Outdoors","og2","No","50","Consistent","Farm","Feeding Trough"
"fan.jpg","Calculator","Office","Public","Indoors","ig1","No","80","Inconsistent","Forest","Bird Nest"
"modern_livingroom.png","Floor Lamp","Living Room","Private","Indoors","ig2","Yes","80","Consistent","Living Room","Floor Lamp"
"suburb3.jpg","Mailbox","Suburban","Human","Outdoors","og2","No","50","Consistent","Suburban","Mailbox"
"highway10.jpg","Billboard","Highway","Human","Outdoors","og1","Yes","80","Inconsistent","Office","Pencil Holder"
"living13.jpg","DVD Player","Living Room","Private","Indoors","ig2","Yes","80","Consistent","Living Room","DVD Player"
"forest2.jpg","Bird Nest","Forest","Natural","Outdoors","og1","Yes","50","Inconsistent","Bedroom","Nightstand"
"farm1.jpg","Hay Bale","Farm","Natural","Outdoors","og1","No","80","Inconsistent","Bathroom","Shower Head"
"Nature40.jpg","Kayak","Forest","Natural","Outdoors","og2","Yes","100","Consistent","Forest","Kayak"
"play10.jpg","Picnic Table","Playground","Human","Outdoors","og2","No","100","Consistent","Playground","Picnic Table"
"bust.jpg","TV Remote","Living Room","Private","Indoors","ig2","Yes","80","Consistent","Living Room","TV Remote"
"natural_fall.png","Fishing Rod","Forest","Natural","Outdoors","og2","Yes","80","Consistent","Forest","Fishing Rod"
"opencountry8.jpg","Radio Tower","Open Country","Natural","Outdoors","og2","No","100","Consistent","Open Country","Radio Tower"
"bedroom14.jpg","Comforter Blanket","Bedroom","Private","Indoors","ig2","Yes","50","Consistent","Bedroom","Comforter Blanket"
"coast3.jpg","Buoy","Coast","Natural","Outdoors","og1","No","100","Inconsistent","Dining Room","Napkin"
"office4.jpg","Tape Dispenser","Office","Public","Indoors","ig2","Yes","100","Consistent","Office","Tape Dispenser"
"highway12.jpg","Motorcycle","Highway","Human","Outdoors","og2","No","80","Consistent","Highway","Motorcycle"
"corridor1.jpg","Drinking Fountain","Corridor","Public","Indoors","ig1","No","50","Inconsistent","City Center","Taxi"
"urbanstreet30.jpg","Bus Stop Shelter","Urban Street","Human","Outdoors","og1","No","80","Inconsistent","Bathroom","Slippers"
"forest1.jpg","Toadstool Mushroom","Forest","Natural","Outdoors","og2","No","80","Consistent","Forest","Toadstool Mushroom"
"highway9.jpg","Road Work Sign","Highway","Human","Outdoors","og2","Yes","50","Consistent","Highway","Road Work Sign"
"clock.jpg","Stop Sign","Urban Street","Human","Outdoors","og1","No","100","Inconsistent","Dining Room","Tablecloth"
